city,name,description,duration,rating,reviews,price,link,image_url
New York,Disney's Aladdin on Broadway Admission,A ticket to watch Broadway's rendition of Disney's Aladdin,,4.6,4.6,CAD 146.23,/attractions/us/pr8b1jcqpxyt-disneys-aladdin-on-broadway-admission.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/136129330.jpg?k=48fe4866a12e393dda37ef41dc73b75eb3bcadbd88fb79bb75528c4214825f0d&o=
New York,City Sightseeing Tour,A full-day group tour to see famous landmarks and visit the One World Observatory,,4.8,4.8,CAD 175.15,/attractions/us/protxddsig9z-city-sightseeing-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/114198061.jpg?k=5917155f8a8677c887359cf580fe416360fce09e9ae8fa2737b00816ab6384cb&o=
New York,Bike Rentals in and around Central Park New York City,"Explore New York City at your own pace on a BinGit bike, eBike, or eScooter! Our fleet of bikes, ...",,,,CAD 9.49,/attractions/us/priezpgrxps5-bike-rentals-in-and-around-central-park-new-york-city.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/287136836.jpg?k=25bdc132cbe163beb6a24511860b3ad0cb6ad162d04005465d26b27e39cdcb97&o=
New York,Bateaux New York Premier Dinner Cruise,A luxury cruise with drinks and live entertainment,,4.4,4.4,CAD 237.46,/attractions/us/przorcsbcitf-three-hour-new-york-dinner-cruise.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/143271902.jpg?k=a44c916fa1083a77d21974c62b64158becaf823d119c392a7be6c317e91752ca&o=
New York,Hamilton Broadway Ticket,A ticket providing admission to see Hamilton on Broadway,,,,CAD 231.70,/attractions/us/prh6yovrv4qz-hamilton-broadway-ticket.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/208614723.jpg?k=2fe7457265c2ce28c7aa360cb1b16f178d20ef1daa1aaafb0ce6f87768ec62b0&o=
New York,Full-day Niagara Falls Tour,A day trip to visit the famous waterfalls straddling the American and Canadian border,Duration: 20 hours,,,CAD 271.89,/attractions/us/pr1xinyjbwvs-full-day-niagara-falls-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311564786.jpg?k=0a65acd2a293a1e9cce98bb80776d78ccb948a626878dd6b8491666345ddad0e&o=
New York,'The Book of Mormon' Broadway Tickets,Experience one of Broadway's biggest hits and laugh out loud from a musical,Duration: 2 hours 30 minutes,5,5,CAD 171.76,/attractions/us/prpifo5vqj76-the-book-of-mormon-broadway-tickets.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311623431.jpg?k=dd705bdfc39c80e8e8d906550cd96f14c5bb1a3ff3c04ec00a1cdd342be80879&o=
New York,Washington D.C. Full-day Tour,A guided tour to visit some of the most important landmarks in the capital city,,4.5,4.5,CAD 196.87,/attractions/us/prqpavdmx2x0-washington-dc-full-day-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/147970529.jpg?k=371020dc232f38c6d7ac74b6032e1f75a1a4a9d128b1c88f86f70646789fdc41&o=
New York,Rooftop Bar & Lounge Night Tour NYC,This night-out Experience is a hosted group tour that takes guests to three or more nightlife ven...,,4.5,4.5,CAD 48.88,/attractions/us/prmyircjocab-ultimate-rooftop-bar-lounge-night-tour-nyc.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/248615454.jpg?k=b53f5997ee8fc4b8dea60350b4c60091b62ce211034d6441e98e5172f0e2d69c&o=
New York,City Climb at Hudson Yards,An open-air climb up a 1300 ft skyscraper with sweeping city views,Duration: 60 minutes,,,CAD 273.48,/attractions/us/prea54gzioch-city-climb-at-hudson-yards.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311559355.jpg?k=6cbb48ee260f02c473088d18306ab9447dcbcaa94a19e74c1b3beaa79c5affe1&o=
New York,Bronx Zoo Admission,A ticket to explore diverse areas within the zoo and experience fun activities,,3.9,3.9,CAD 56.96,/attractions/us/prqq38hk6s7x-bronx-zoo-admission.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/323574366.jpg?k=2760f1783d14fe44448bce79e36cc2f17638f083b573f1044ed48d17abfb35e5&o=
New York,"Brooklyn Heights, Brooklyn Bridge, and DUMBO Food Tour",Explore and learn about this historic and lively borough with a guided walk through some of the b...,,5,5,CAD 114.05,/attractions/us/prvfwf9wctds-brooklyn-heights-brooklyn-bridge-and-dumbo-food-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/218782749.jpg?k=4a9d7bffcbd2c019dedee96be178966fcdea6396eae41afe2c50ab9ca2bc8461&o=
New York,30-minute Speedboat Ride,A speedboat cruise with photo stop at Statue of Liberty,,4.7,4.7,CAD 43.45,/attractions/us/prjgomkic0ho-30-minute-speedboat-ride.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131485555.jpg?k=608928f76406f4b29fadd255ed85e3814bdccb2872bdd70e0bb749da3e00f740&o=
New York,Washington DC and Philadelphia Trip from New York,Full-day trip from New York visiting all main sights of Washington DC and Philadelphia,Duration: 15 hours,4.2,4.2,CAD 243.04,/attractions/us/pryebpida05f-washington-dc-and-philadelphia-trip-from-new-york.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311647046.jpg?k=4e96caa68367251b91e410a142d513e484ff058c11dd1d3ce20269c6bca2b30f&o=
New York,Chicago Musical Admission,A ticket providing admission to a performance of Chicago on Broadway,,4.6,4.6,CAD 113.64,/attractions/us/prdcwjqq0grv-chicago-musical-admission.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/267101238.jpg?k=c53617fc27d4f24f93b87f5b8816ec2548d2e8601ab57e09426201f8123d9422&o=
New York,Admission to Whitney Museum of American Art,A tour to explore the Whitney Museum of American Art,,3.8,3.8,CAD 40.73,/attractions/us/pri7vnnmvf8l-admission-to-whitney-museum-of-american-art.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/322809284.jpg?k=c5a83d4d80a57d50eac90033a62be1a632a4ff4e1b343502a5322137ea7c3d49&o=
New York,Moulin Rouge! The Musical Broadway Ticket,A critically-acclaimed musical adapted from an Oscar-winning film,,4.8,4.8,CAD 98.36,/attractions/us/prdtpp6rhqyb-moulin-rouge-the-musical-broadway-ticket.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/276721142.jpg?k=09e6bc8743203000901df46cade02c3314bf78d81ebd5feb35036051c6df947c&o=
New York,Basilica of St. Patrick’s Old Cathedral Catacombs,A 90-minute guided candlelight tour to explore the catacombs beneath the cathedral,,4.6,4.6,CAD 51.59,/attractions/us/prv8tv9rvzqy-basilica-of-st-patricks-old-cathedral-catacombs.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/130094367.jpg?k=8088f9597d1a0be33110c68ad13e7d9c478016cd3f2e1d4734f58e462783effe&o=
New York,Metropolitan Museum of Art Highlights Tour,A two-hour guided tour to discover the artistic masterpieces at Metropolitan Museum of Art,,4.5,4.5,CAD 75.76,/attractions/us/prbgo25ffofq-metropolitan-museum-of-art-highlights-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/127818249.jpg?k=460a22a728358ca325bea46e3ff4ee4b8e5a730f38b4991805e4d7a0b223b67b&o=
New York,Harlem Jazz Series Ticket,"A ticket to a live jazz concert in Harlem, New York City",,4.5,4.5,CAD 37.34,/attractions/us/prggijaugpvi-harlem-jazz-series-ticket.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/305342298.jpg?k=a6d889896612b63691a627b486c5aae9662c638491942506e3d415aff26ff851&o=
New York,App-based Audio Tour of the Financial District,A chance to explore Wall Street on a self-guided tour,Duration: 30 minutes,,,CAD 7.31,/attractions/us/prz0zpokjm4r-app-based-audio-tour-of-the-financial-district.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311634179.jpg?k=ccf2c58d1da7a5e9821ba58c371d03b1cfd8479d4467d79e6f07cd7d989d22fb&o=
New York,Attractions Explorer Pass,An attraction pass to create your own New York City itinerary,,3.5,3.5,CAD 114.05,/attractions/us/prwevhupnco6-attractions-explorer-pass.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/308336368.jpg?k=06beee13387b140e30ed9da07ae554477253b5a55b265eb1090a3c6b98e6cbaa&o=
New York,"City Sightseeing Hop-on, Hop-off Bus Tour",A sightseeing bus tour to see the Uptown and Downtown districts of New York,,3.9,3.9,CAD 81.46,/attractions/us/promnclomaur-bus-tour-of-uptown-and-downtown.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/322205633.jpg?k=2c870ed53079c6c0c33f8f4f5e592a485b550c351fce87666c4ef70290d8802d&o=
New York,New York Harbor & East River One-hour Cruise Tour,"Views of New York's skyline, Liberty Island and Ellis Island during a cruise tour",Duration: 60 minutes,4.4,4.4,CAD 48.87,/attractions/us/precinjrs73o-new-york-harbor-east-river-one-hour-cruise-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/285438605.jpg?k=ecae936f3338da5552b738695bd90614ca723a2fea26466a9c94e649ae33bf9a&o=
New York,Dinner Cruise with Entertainment,"Dining, dancing, entertainment and unbeatable views of New York City's iconic skyline",,4,4,CAD 179.39,/attractions/us/prutihmybnxq-dinner-cruise-with-entertainment.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/320439096.jpg?k=9bbdd9773d9caa8b643fc3a31f1fcce8d8d5eb66bbe77834d53615a8f175da37&o=
New York,Central Park Private Pedicab Tour,A tour to take a ride around Central Park and explore its highlights,,4.9,4.9,CAD 67.89,/attractions/us/pradgb1rkp5m-central-park-private-two-hour-pedicab-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/271242936.jpg?k=5cc621bd0d5b49f92568e7b430e20ab9e995e20f9be9e6d0983383aeaff1dd3e&o=
New York,New York City Skyline and Statue of Liberty Sightseeing Cruise,A scenic cruise of New York Harbor to see the New York City’s iconic landmarks,,3.5,3.5,CAD 40.72,/attractions/us/prthp4lffhz5-new-york-city-skyline-and-statue-of-liberty-sightseeing-cruise.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/130098079.jpg?k=d5a81d47c783b2bc8619d082301eff3794534edb4dca5a13fd2a09a2c38a1ed5&o=
New York,Excursion from New York to Washington 1 Day,It is an excursion where we will walk most of the monuments and will always be accompanied by a c...,,,,CAD 161.57,/attractions/us/prcdpvfznfky-excursion-from-new-york-to-washington-1-day.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/134427645.jpg?k=afa76491d7a340466c60e4b527052b6ece98d401b707e0486d21a41f221b2028&o=
New York,New York Aquarium Admission,A ticket to the historic aquarium in Coney Island,,4.1,4.1,CAD 40.66,/attractions/us/prjtotjko9mg-brooklyn-new-york-aquarium-visit.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/150108446.jpg?k=fba88ac60e6c55c0d29f6242ad349d451a6ef2153b76027ddeb3d85f4400c94a&o=
New York,Harlem Gospel Service and Walking Tour,"A unique tour discovering the heart and soul of Harlem, enhanced by multimedia",,3.9,3.9,CAD 56.48,/attractions/us/prgue4qapwhn-harlem-gospel-service-and-walking-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/143264675.jpg?k=48a4890d04be5adbaabac3b64fee2917e47c1c9cb1c70184a048176f90b6e712&o=
New York,Harry Potter and the Cursed Child Admission,A ticket to see the Harry Potter show on Broadway,Duration: 3 hours 30 minutes,4.9,4.9,CAD 140.93,/attractions/us/prazfgz0pn1v-harry-potter-and-the-cursed-child-admission.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311741340.jpg?k=844465843cbc28f26d348f6dc076c52fd004f7e9fc8ddf69b9de93c6aae293d4&o=
New York,Day Trip to Niagara Falls from New York,Full-day adventure including a boat ride and bilingual guide,Duration: 19 hours,4.4,4.4,CAD 403.25,/attractions/us/pr03jqevh4ph-day-trip-to-niagara-falls-from-new-york.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/311624392.jpg?k=120bff8e23095edaaf9e144717164b2632d89b004fa22b1d0aa4f54bf3ffceba&o=
New York,Nueva York a Filadelfia y Los Amish en Castellano,"One day excursion, to see the history of the birth of this nation through the signing of the Decl...",,,,CAD 176.51,/attractions/us/pra8kwecbmeu-nueva-york-a-filadelfia-y-los-amish-en-castellano.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/130071230.jpg?k=6120b701767f6885b4c17f93894b7e55d83abc2f9834945c1a1afc966e429d46&o=
New York,New York City Freedom Liberty Cruise,"What better way to take in New York City's most iconic landmarks, than sailing along the Hudson R...",,4.6,4.6,CAD 59.73,/attractions/us/prk6j3qvwnem-new-york-city-freedom-liberty-cruise.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/224264322.jpg?k=9353f0e546a570988aeccca3031ef4b7ea9eceb316f5e0c51a0e05d0d3f7d8c2&o=
New York,Long Island Wine Tour,A discovery of the finest vintages at three hand-picked North Fork vineyards,,4.6,4.6,CAD 229.46,/attractions/us/prgwqmohrpef-long-island-wine-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/115926798.jpg?k=e8e5478c6fac66835bd27f68f2f89106aa635163790971efc3d67f47b3f9649a&o=
New York,Wicked on Broadway Ticket,Ticket to see the renowned Broadway musical inspired by the The Wizard of Oz,,4.9,4.9,CAD 186.26,/attractions/us/prcsslqe4pk5-wicked-on-broadway-ticket.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/276734171.jpg?k=b5d4eb431dd222e4060ed8380c865de3f8c6d2355c11269f3e1e40cdcf38e2bd&o=
New York,'Gossip Girl' Bus Tour,A guided bus tour to see the filming locations of the popular TV series,Duration: 3 hours,,,CAD 89.61,/attractions/us/praoz40fviny-gossip-girl-bus-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/310184200.jpg?k=5777967036c98fb80f197dfb25b83e26dd140c211d82c12d2a2f9eaac4d647fe&o=
New York,New York City Underground Subway Tour,A ride through the world's largest rapid transit system,,4.5,4.5,CAD 52.95,/attractions/us/prnjratcyd4b-new-york-city-underground-subway-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/248505757.jpg?k=702441708328c222875a7248fff894e3a252f7efd9fcb6d9e98910bca475f581&o=
New York,Blue Man Group Musical Off-Broadway Show,"A performance from a quirky musical group with a vibrant, party atmosphere",,,,CAD 87.83,/attractions/us/pr5qapmlaybz-blue-man-group-musical-off-broadway-show.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/153541235.jpg?k=4f8d65f386679b16f55a4d4201bdc633cad8df60da96c58c5f49fd75c1f34b26&o=
New York,Tickets to Blue Man Group – Off Broadway,"An entertaining night of music, laughter and surprises from the world-famous Blue Man Group",Duration: 1 hour 40 minutes,,,CAD 96.94,/attractions/us/pr2izru0z7jy-tickets-to-blue-man-group-off-broadway.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/311627458.jpg?k=450060916d18a1caf1963074295a43dd29c4c0535793b4954b68c45b51dfdf80&o=
New York,Central Park and NYC Horse Carriage Ride OFFICIAL ( ELITE Private) Since 1970™,The NYC horse-drawn carriage is the most romantic tour for couples and a joy ride for families/fr...,,4.4,4.4,CAD 187.36,/attractions/us/prksde59btdc-central-park-and-nyc-horse-carriage-ride-official-elite-private-sin.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/167520274.jpg?k=af4cc08bd230442ea5ddb4cd12efdf3d2e042ee8660eeb0beb3072bf9fd095d5&o=
New York,Harlem Gospel Series,"Why you can’t miss this gospel series in Harlem

Gospel music is a powerfully uplifting experienc...",,,,CAD 37.34,/attractions/us/przqptj1foc1-harlem-gospel-series.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/305338892.jpg?k=9a53072ff42f13646753a693e60178bb5867ab69aefee055cb897e11e5cd964d&o=
New York,City of Contrasts Sightseeing Tour,A guided tour to explore New York's popular attractions and hidden gems,,4.6,4.6,CAD 73.32,/attractions/us/pr8dyfxyzwtg-city-of-contrasts-sightseeing-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/254484366.jpg?k=005c3c57e27571ed7ffd976dafc5e4e93f8c3727313d46e634a17d95560457cb&o=
New York,Washington and Philadelphia Full-day Tour,A tour to travel to two capitals of the United States,,4.2,4.2,CAD 243.04,/attractions/us/prypsbumhb5y-washington-and-philadelphia-full-day-tour.en-gb.html?source=searchresults-product-card&ufi=20088325,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/144511808.jpg?k=5630d61beb8ac46c5f55db3832ffdf156fc3d611d3ac13750ad9ab1af7169ebe&o=
New York,Pedicab Tour of Central Park,A tour around Central Park's landmarks and attractions,,4.9,4.9,CAD 67.89,/attractions/us/prour5w6ajsh-pedicab-tour-of-central-park.en-gb.html?source=searchresults-product-card&ufi=20088325,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/216502241.jpg?k=acf66c051dd61554672223b50f7c6d433009d3d7cb07c9a0ccb19ad301390e0a&o=
