city_name,description,why_visit,whats_included,whats_not_included,restrictions,additional_info,location
"Seville Quarter Haunted Ghost Tour, Investigation, and Luncheon","Do YOU dare eat lunch or dinner in Pensacola's MOST HAUNTED and one of its oldest restaurants? Listen as your guide weaves tales of ghosts, debauchery, murder, mayhem, and paranormal activities of downtown Historic Pensacola. We will provide ghost hunting equipment, but feel free to bring your own! Be careful! You may be joined for lunch it dinner by uninvited ghosts. Spirits are not just what is on the menu, this haunted restaurant has more than just spirits on tap.",[],"['Paranormal and Ghost Hunting Equipment', 'Award Winning Lunch or Dinner']",,[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure pointSeville Quarter, E Government St 130, Downtown, Pensacola, 32502Meet your guide inside the Palace Cafe in Seville Quarter Seville Quarter
130 East Government St.
Historic Pensacola, Florida 32502

Please go inside the building. 

Your guide will be waiting in the Palace Cafe!"
"Hop-on, Hop off Bus Tour","This hop-on, hop-off tour will give you the chance to discover major landmarks in Pensacola. Across 14 stops, you’ll gain valuable insights from the live commentary and will be able to explore each stop at your own pace. This tour includes a visit to the Historic Pensacola Village museum complex, which includes four museums. Additionally, you’ll receive a Go Retro wristband that gives you access to discounts in nearby shops.",[],"['Admission to Historic Pensacola Village museum complex', 'Driver-guide', 'Transportation']",['Tips'],['Suitable for all fitness levels'],"['Children under 18 years old must be accompanied by an adult.', 'Children under 18 years old must be accompanied by an adult.']","Departure point610 N. Spring Street, Pensacola, FL 32502, Pensacola, 32502"
Lit Kayak Experience at Night,"This tour will provide you with the opportunity to experience night-time kayaking at Pensacola Beach Sabine, when the stars are out and the crowds are minimal.  You will get to explore the waters in a new way by paddling in a crystal clear kayak fitted with colourful LED and solar lights. With luck, you will be able to spot native wildlife, such as fish, stingrays and even dolphins.",[],"['Lit, clear kayak rental with life jackets']",,['Please arrive at least 30 minutes before the activity starts.'],"['English (US)', 'English (US)', 'English (US)']","Departure pointFort Pickens Rd 165, Villa Sabine, Gulf Breeze, FL, 32561"
Adventurous Scavenger Hunt in Pensacola by 3Quest Challenge,"3Quest Challenge of Pensacola is a great way to see the city in a fun way! You'll use an app on your phone to submit photos of items you find around the city. The items will be given to you in riddle form. Get points for finding the items, as well as completing fun challenges as well! The items and challenges will be arranged in 3 different quests. Complete the quests, in order, to finish 3Quest Challenge! Try setting a time limit of 2 hours for yourself to make the game even more intense and see if you can do all 3 quests in the given time! During the game, you'll have a remote guide that will chat with you during the game in case you need anything! Let's see if you can do all 3 quests in Pensacola today!",[],"['2 hours with a remote interactive guide', 'GST (Goods and Services Tax)', 'All Activities']","['Use of Activity-owned smartphone', 'Private transportation']",[],[],"Departure point320 S Palafox St, S Palafox St 320, Downtown, Pensacola, 32502You will receive a message before your game with instructions on how to start. If you do not receive the message prior to starting please contact us."
Ghosts and Graveyard Tour,"On this 1.5-hour ghost tour, you'll get the chance to explore the haunted sites in Pensacola. This adult-themed tour stops in the Commercial Business District, Seville, Sanders Beach, and the North and West Hill neighbourhoods. You can also visit a cemetery. Led by a professional guide, you'll hear spooky tales of ghost sightings and paranormal activity.",[],['Guide services'],['Hotel pickup and drop-off'],['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure pointN Spring St 610, Downtown, Pensacola, FL, 32501"
Surfing Lesson,"During this group experience, you’ll have the opportunity to learn surfing on the Gulf Coast with a professional instructor. You will start with a meet and greet of your teachers and a safety briefing. During the lesson, you’ll learn paddling techniques, how to pop up on the board, and all the necessary information to stay safe while out in the water. Next, you’ll make your way into the ocean and put your knowledge to the test while you try to catch a wave.",[],"['Bottled water', 'Surfing equipment']",,"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (US)', 'English (US)', 'English (US)']","Departure pointNavarre Beach Fishing Pier, Gulf Blvd 8579, Navarre, 32566Please arrive at the listed address."
Historic Pensacola City Food Tour,"On this food tour, you will explore the culinary history of Pensacola, which is one of the oldest cities in the United States. You will get a chance to taste tacos, seafood, Asian fusion cuisine and other dishes during the tour. As you walk through the city, you will also learn how some cuisine grew in popularity while others faded into oblivion.",[],['Lunch'],,"['Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['English (US)', 'English (US)', 'English (US)']","Departure pointE Wright St 6, Downtown, Pensacola, FL, 32501Please meet the guide at the listed address."
Night Glow Kayak Paddle Session in Navarre Beach,A night time kayak rental service that offers a glass bottom experience with a multi-colored lighting system that allows for a magical time in Navarre. Sometimes you will get to see some wildlife through the crystal clear kayaks. It makes for incredible family memories.,[],"['Kayak and paddle provided, as well as life jackets, whistles and glow in the dark lighting.']",,[],[],"Departure point8671 Navarre Pkwy, Navarre Pkwy 8671, Navarre, 32566Meet at the Glow Paddle trailer at Navarre Family Watersports."
Learn to Surf - Pensacola Beach,"Experience the Gulf Coast!Get out of your comfort zone & try something new on one of the most beautiful beaches in the world. Safe, fun family activity.",[],"['Bottled water', 'Surfboard']","['Sunscreen', 'Rash Guard / Wetsuit']",[],[],"Departure pointPensacola Beach Pier, Pensacola Beach Pier, Pensacola Beach, 32561Right side of the pier"
Frisky Mermaid Dolphin + Scenic Bay Sightseeing Tour,"Sit back, relax and enjoy some vitamin sea and look for other marine and wildlife. Check out The Gulf Island National Seashore and other historic sights from the water or just cruise and chill! Your licensed local guide will dolphinately provide you a great time with lots of facts and information. Personal cooler allowed.",[],"['Soda/Pop', 'Bottled water', 'Use of Snorkelling equipment', 'SNORKEL SETS - Only have adult sizes', 'Restroom on board']",['Gratuities'],[],[],"Departure point715 Pensacola Beach Blvd, Pensacola Beach Blvd 715, Villa Sabine, Gulf Breeze, 32561Behind the Frisky Dolphin Restaurant/Sandbar - Marina is at the waters edge and your Captain will meet you at the gate 15 min prior to departure, no need to call."
Seville Stroll Food Tour,"We are the highest rated food tour in North Florida. Pensacola is the oldest settlement in the United States and there's tons of history learn. We discuss what foods people were eating throughout all occupations of Pensacola, Native American, Spanish, French, English, Colonial and on. Historic Downtown Pensacola looks like a mini-French Quarter in New Orleans, only cleaner! Our vibrant and diverse food scene is on the rise and is being recognized nationally. Come get in on the fun.",[],['Dinner'],['Alcoholic beverages may be purchased by guests should they choose.'],[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure point1 W Garden St, W Garden St 1, Downtown, Pensacola, 32502"
